      Signal_1            Signal_2      Expected Continuity         min                 max         
    TES_BIAS_10           QRST_B+            Connected           100.000000      1000000400.000000  
    TES_BIAS_10            LED_3            Disconnected        4.000000E+07        1.000000E+38    
    TES_BIAS_10         LED_COM_BOT         Disconnected        4.000000E+07        1.000000E+38    
    TES_BIAS_10            LED_4            Disconnected        4.000000E+07        1.000000E+38    
    TES_BIAS_10            LED_5            Disconnected        4.000000E+07        1.000000E+38    
    TES_BIAS_10          AGND_BOT_1          Connected           100.000000          400.000000     
    TES_BIAS_10          AGND_BOT_2          Connected           100.000000          400.000000     
    TES_BIAS_10          TES_BIAS_4          Connected           200.000000          800.000000     
    TES_BIAS_10            SQF_5            Disconnected        4.000000E+07        1.000000E+38    
    TES_BIAS_10             SQ_5            Disconnected        4.000000E+07        1.000000E+38    
    TES_BIAS_10          SQF_RTN_4          Disconnected        4.000000E+07        1.000000E+38    
    TES_BIAS_10           SQ_RTN_4          Disconnected        4.000000E+07        1.000000E+38    
    TES_BIAS_10             SQ_3            Disconnected        4.000000E+07        1.000000E+38    
    TES_BIAS_10          TES_BIAS_2          Connected           200.000000          800.000000     
    TES_BIAS_10             SQ_2            Disconnected        4.000000E+07        1.000000E+38    
    TES_BIAS_10          SQF_RTN_3          Disconnected        4.000000E+07        1.000000E+38    
    TES_BIAS_10          SQF_RTN_2          Disconnected        4.000000E+07        1.000000E+38    
    TES_BIAS_10            SQF_1            Disconnected        4.000000E+07        1.000000E+38    
    TES_BIAS_10             SQ_1            Disconnected        4.000000E+07        1.000000E+38    
    TES_BIAS_10          SQF_RTN_0          Disconnected        4.000000E+07        1.000000E+38    
    TES_BIAS_10           SQ_RTN_0          Disconnected        4.000000E+07        1.000000E+38    
    TES_BIAS_10           THERM_V-          Disconnected        4.000000E+07        1.000000E+38    
    TES_BIAS_10           THERM_V+          Disconnected        4.000000E+07        1.000000E+38    
    TES_BIAS_10           THERM_I-          Disconnected        4.000000E+07        1.000000E+38    
    TES_BIAS_10          TES_BIAS_5          Connected           200.000000          800.000000     
    TES_BIAS_10          SQF_RTN_5          Disconnected        4.000000E+07        1.000000E+38    
    TES_BIAS_10           SQ_RTN_5          Disconnected        4.000000E+07        1.000000E+38    
    TES_BIAS_10            SQF_4            Disconnected        4.000000E+07        1.000000E+38    
    TES_BIAS_10             SQ_4            Disconnected        4.000000E+07        1.000000E+38    
    TES_BIAS_10           SQ_RTN_3          Disconnected        4.000000E+07        1.000000E+38    
    TES_BIAS_10          TES_BIAS_3          Connected           200.000000          800.000000     
    TES_BIAS_10           SQ_RTN_2          Disconnected        4.000000E+07        1.000000E+38    
    TES_BIAS_10            SQF_3            Disconnected        4.000000E+07        1.000000E+38    
    TES_BIAS_10          TES_BIAS_0          Connected           200.000000          800.000000     
    TES_BIAS_10          TES_BIAS_1          Connected           200.000000          800.000000     
    TES_BIAS_10            SQF_2            Disconnected        4.000000E+07        1.000000E+38    
    TES_BIAS_10          SQF_RTN_1          Disconnected        4.000000E+07        1.000000E+38    
    TES_BIAS_10           SQ_RTN_1          Disconnected        4.000000E+07        1.000000E+38    
    TES_BIAS_10            SQF_0            Disconnected        4.000000E+07        1.000000E+38    
    TES_BIAS_10             SQ_0            Disconnected        4.000000E+07        1.000000E+38    
    TES_BIAS_10           THERM_I+          Disconnected        4.000000E+07        1.000000E+38    
    TES_BIAS_10            QDR_0             Connected           100.000000      1000000400.000000  
    TES_BIAS_10            QFB_0            Disconnected        4.000000E+07        1.000000E+38    
    TES_BIAS_10            QDR_1             Connected           100.000000      1000000400.000000  
    TES_BIAS_10            QFB_1            Disconnected        4.000000E+07        1.000000E+38    
    TES_BIAS_10           QGSET_0            Connected           100.000000      1000000400.000000  
    TES_BIAS_10            QDM_0             Connected           100.000000      1000000400.000000  
    TES_BIAS_10           QGSET_1            Connected           100.000000      1000000400.000000  
    TES_BIAS_10            QDM_1             Connected           100.000000      1000000400.000000  
    TES_BIAS_10           QBIAS_1           Disconnected        4.000000E+07        1.000000E+38    
    TES_BIAS_10           QRST_T-            Connected           100.000000      1000000400.000000  
    TES_BIAS_10           QBIAS_0           Disconnected        4.000000E+07        1.000000E+38    
    TES_BIAS_10           QRST_T+            Connected           100.000000      1000000400.000000  
    TES_BIAS_10            LED_2            Disconnected        4.000000E+07        1.000000E+38    
    TES_BIAS_10            LED_0            Disconnected        4.000000E+07        1.000000E+38    
    TES_BIAS_10            LED_1            Disconnected        4.000000E+07        1.000000E+38    
    TES_BIAS_10         LED_COM_TOP         Disconnected        4.000000E+07        1.000000E+38    
    TES_BIAS_10          AGND_TOP_1         Disconnected        4.000000E+07        1.000000E+38    
    TES_BIAS_10          AGND_TOP_2         Disconnected        4.000000E+07        1.000000E+38    
       SQ_11             SQF_RTN_10         Disconnected        4.000000E+07        1.000000E+38    
       SQ_11               SQF_11           Disconnected        4.000000E+07        1.000000E+38    
       SQ_11                 R+             Disconnected        4.000000E+07        1.000000E+38    
       SQ_11                 R-             Disconnected        4.000000E+07        1.000000E+38    
       SQ_11              SQ_RTN_6          Disconnected        4.000000E+07        1.000000E+38    
       SQ_11             TES_BIAS_6         Disconnected        4.000000E+07        1.000000E+38    
       SQ_11                SQ_7            Disconnected        4.000000E+07        1.000000E+38    
       SQ_11             SQF_RTN_6          Disconnected        4.000000E+07        1.000000E+38    
       SQ_11             TES_BIAS_8         Disconnected        4.000000E+07        1.000000E+38    
       SQ_11               SQF_7            Disconnected        4.000000E+07        1.000000E+38    
       SQ_11             SQF_RTN_8          Disconnected        4.000000E+07        1.000000E+38    
       SQ_11                SQ_8            Disconnected        4.000000E+07        1.000000E+38    
       SQ_11             SQF_RTN_9          Disconnected        4.000000E+07        1.000000E+38    
       SQ_11              SQ_RTN_9          Disconnected        4.000000E+07        1.000000E+38    
       SQ_11                SQ_9            Disconnected        4.000000E+07        1.000000E+38    
       SQ_11               SQ_10            Disconnected        4.000000E+07        1.000000E+38    
       SQ_11            TES_BIAS_11         Disconnected        4.000000E+07        1.000000E+38    
       SQ_11             SQ_RTN_11           Connected          8000.000000         12000.000000    
       SQ_11               SQF_10           Disconnected        4.000000E+07        1.000000E+38    
       SQ_11             SQF_RTN_11         Disconnected        4.000000E+07        1.000000E+38    
       SQ_11               QDR_3            Disconnected        4.000000E+07        1.000000E+38    
       SQ_11               QFB_3            Disconnected        4.000000E+07        1.000000E+38    
       SQ_11               QDR_2            Disconnected        4.000000E+07        1.000000E+38    
       SQ_11               QFB_2            Disconnected        4.000000E+07        1.000000E+38    
       SQ_11               QDM_2            Disconnected        4.000000E+07        1.000000E+38    
       SQ_11              QGSET_2           Disconnected        4.000000E+07        1.000000E+38    
       SQ_11               QDM_3            Disconnected        4.000000E+07        1.000000E+38    
       SQ_11              QGSET_3           Disconnected        4.000000E+07        1.000000E+38    
       SQ_11              QBIAS_2           Disconnected        4.000000E+07        1.000000E+38    
       SQ_11              QRST_B-           Disconnected        4.000000E+07        1.000000E+38    
       SQ_11              QBIAS_3           Disconnected        4.000000E+07        1.000000E+38    
       SQ_11              QRST_B+           Disconnected        4.000000E+07        1.000000E+38    
       SQ_11               LED_3            Disconnected        4.000000E+07        1.000000E+38    
       SQ_11            LED_COM_BOT         Disconnected        4.000000E+07        1.000000E+38    
       SQ_11               LED_4            Disconnected        4.000000E+07        1.000000E+38    
       SQ_11               LED_5            Disconnected        4.000000E+07        1.000000E+38    
       SQ_11             AGND_BOT_1         Disconnected        4.000000E+07        1.000000E+38    
